"","schedule_week","schedule_date","team_home_id","team_away_id","team_winner_predicted","team_winner_ats","team_home_win_prob","team_away_win_prob","over_under_pick","score_total_predicted"
"4663","16",1988-12-18,"NO","ATL","NO (81%)","ATL (+8)",0.809705730949361,0.190294269050639,"Over (40)",42.8
"4664","16",1988-12-18,"IND","BUF","BUF (52%)","IND (+3)",0.481670292346362,0.518329707653638,"Over (39)",42.7
"4665","16",1988-12-18,"TB","DET","TB (56%)","DET (+3)",0.564596912719748,0.435403087280252,"Over (37)",39.7
"4666","16",1988-12-18,"ARI","GB","ARI (83%)","ARI (-7)",0.831891101370679,0.168108898629321,"Under (43)",40
"4667","16",1988-12-18,"LAC","KC","LAC (62%)","LAC (-1)",0.622147955799564,0.377852044200436,"Over (39)",40.5
"4668","16",1988-12-18,"SF","LAR","SF (77%)","SF (-6)",0.771096302904529,0.228903697095471,"Over (40)",41.7
"4669","16",1988-12-18,"PIT","MIA","MIA (50%)","MIA (+2)",0.498589528979613,0.501410471020387,"Under (41)",43
"4670","16",1988-12-18,"NYJ","NYG","NYG (66%)","NYJ (+6)",0.34345540282429,0.65654459717571,"Under (41)",44.3
"4671","16",1988-12-18,"DAL","PHI","PHI (80%)","PHI (-2)",0.196109754858685,0.803890245141315,"Under (45)",42.4
"4672","16",1988-12-18,"LVR","SEA","SEA (56%)","SEA (+3)",0.440977082204399,0.559022917795601,"Under (40)",39.9
"4673","16",1988-12-18,"CLE","TEN","TEN (55%)","TEN (+2)",0.454960937079491,0.545039062920509,"Under (45)",40.5
"4674","16",1988-12-19,"MIN","CHI","CHI (55%)","CHI (+7)",0.453559744505619,0.546440255494381,"Over (39)",42.1
"4675","Wildcard",1988-12-24,"CLE","TEN","CLE (63%)","CLE (-3)",0.627511299796137,0.372488700203863,"Over (38)",41.7
"4676","Wildcard",1988-12-26,"MIN","LAR","MIN (62%)","LAR (+5.5)",0.618109874044795,0.381890125955205,"Under (42)",41.9
"4677","Division",1988-12-31,"CHI","PHI","CHI (50%)","PHI (+5.5)",0.501410471020387,0.498589528979613,"Over (38)",42.1
"4678","Division",1988-12-31,"CIN","SEA","CIN (62%)","SEA (+6.5)",0.616760961491052,0.383239038508948,"Under (46)",41.8
"4679","Division",1989-01-01,"SF","MIN","MIN (51%)","MIN (+3.5)",0.488717712654078,0.511282287345922,"Under (44)",42.2
"4680","Division",1989-01-01,"BUF","TEN","TEN (52%)","TEN (+3.5)",0.478852803829482,0.521147196170518,"Over (37)",41.9
"4681","Conference",1989-01-08,"CIN","BUF","CIN (63%)","CIN (-4)",0.632850029476896,0.367149970523104,"Over (41)",42
"4682","Conference",1989-01-08,"CHI","SF","CHI (55%)","CHI (+2)",0.549240889763691,0.450759110236309,"Over (35)",42.3
"4683","Superbowl",1989-01-22,"SF","CIN","SF (53%)","CIN (+7)",0.525371404406916,0.474628595593084,"Under (48)",39.5
"4684","1",1989-09-10,"DET","ARI","ARI (64%)","DET (+1.5)",0.356550138392125,0.643449861607875,"Under (40)",36.9
"4685","1",1989-09-10,"MIA","BUF","BUF (67%)","MIA (+4)",0.325437002602209,0.674562997397791,"Over (39.5)",41.3
"4686","1",1989-09-10,"CHI","CIN","CHI (51%)","CIN (+3.5)",0.508462209082776,0.491537790917224,"Under (42)",40.7
"4687","1",1989-09-10,"PIT","CLE","CLE (57%)","PIT (+2)",0.431230935322024,0.568769064677976,"Over (43)",44.9
"4688","1",1989-09-10,"NO","DAL","NO (85%)","NO (-5)",0.845716561569376,0.154283438430624,"Under (40.5)",40.5
"4689","1",1989-09-10,"DEN","KC","DEN (80%)","DEN (-6)",0.79697094588803,0.20302905411197,"Under (41)",37.3
"4690","1",1989-09-10,"LVR","LAC","LVR (50%)","LAC (+3.5)",0.501410471020387,0.498589528979613,"Over (40)",40.9
"4691","1",1989-09-10,"ATL","LAR","LAR (75%)","ATL (+7)",0.253127474556959,0.746872525443041,"Under (39)",37.8
"4692","1",1989-09-10,"NYJ","NE","NYJ (57%)","NYJ (-2.5)",0.572933557417848,0.427066442582152,"Under (41)",39.8
"4693","1",1989-09-10,"PHI","SEA","PHI (65%)","SEA (+5)",0.650019530696286,0.349980469303714,"Under (43)",39.7
"4694","1",1989-09-10,"IND","SF","SF (64%)","IND (+3)",0.355232720370646,0.644767279629354,"Under (42.5)",41.2
"4695","1",1989-09-10,"GB","TB","GB (58%)","TB (+3)",0.583997985713682,0.416002014286318,"Under (41)",38.7
"4696","1",1989-09-10,"MIN","TEN","MIN (65%)","TEN (+5)",0.646082969675712,0.353917030324288,"Under (45)",41.7
"4697","1",1989-09-11,"WAS","NYG","NYG (62%)","NYG (+4)",0.384589368163244,0.615410631836756,"Over (42)",45.7
"4698","2",1989-09-17,"SEA","ARI","SEA (68%)","ARI (+7.5)",0.684682264672329,0.315317735327671,"Over (41)",46.2
"4699","2",1989-09-17,"ATL","DAL","ATL (56%)","DAL (+2.5)",0.564596912719748,0.435403087280252,"Over (40.5)",44.9
"4700","2",1989-09-17,"NYG","DET","NYG (96%)","NYG (-10.5)",0.957126263089417,0.042873736910583,"Over (39)",45.5
"4701","2",1989-09-17,"LAR","IND","LAR (57%)","IND (+6)",0.572933557417848,0.427066442582152,"Over (43.5)",47.1
"4702","2",1989-09-17,"KC","LVR","LVR (64%)","LVR (+2.5)",0.364490133420746,0.635509866579254,"Under (42)",48.8
"4703","2",1989-09-17,"NE","MIA","NE (87%)","NE (-6.5)",0.868051726910346,0.131948273089654,"Over (43.5)",46.2
"4704","2",1989-09-17,"CHI","MIN","CHI (58%)","CHI (+1.5)",0.579856127511901,0.420143872488099,"Over (39)",47.2
"4705","2",1989-09-17,"GB","NO","NO (81%)","GB (+4.5)",0.190294269050639,0.809705730949361,"Over (40)",49.2
"4706","2",1989-09-17,"CLE","NYJ","CLE (67%)","NYJ (+7.5)",0.668171847648905,0.331828152351095,"Over (43)",46.1
"4707","2",1989-09-17,"WAS","PHI","PHI (70%)","PHI (+3)",0.297941545282589,0.702058454717411,"Over (44)",47.1
"4708","2",1989-09-17,"CIN","PIT","CIN (80%)","PIT (+10)",0.800942515630424,0.199057484369576,"Over (44)",45.6
"4709","2",1989-09-17,"TB","SF","SF (91%)","TB (+7)",0.0948135441647628,0.905186455835237,"Over (44)",47.7
"4710","2",1989-09-17,"LAC","TEN","TEN (59%)","LAC (+4.5)",0.414623441529975,0.585376558470025,"Over (43)",46.5
"4711","2",1989-09-18,"BUF","DEN","BUF (64%)","DEN (+6.5)",0.644767279629354,0.355232720370646,"Over (42)",45.8
"4712","3",1989-09-24,"NYG","ARI","NYG (78%)","ARI (+7.5)",0.775356504569666,0.224643495430334,"Under (42)",49.8
"4713","3",1989-09-24,"IND","ATL","IND (80%)","ATL (+7.5)",0.801928045423963,0.198071954576037,"Over (45)",50.9
"4714","3",1989-09-24,"TEN","BUF","TEN (60%)","BUF (+4)",0.599101800692574,0.400898199307426,"Over (44)",48.4
"4715","3",1989-09-24,"DET","CHI","CHI (95%)","CHI (-7)",0.0493596570410048,0.950640342958995,"Over (38)",46.5
"4716","3",1989-09-24,"LAR","GB","LAR (87%)","GB (+9.5)",0.871792727558692,0.128207272441308,"Over (45)",51.2
"4717","3",1989-09-24,"LAC","KC","LAC (56%)","LAC (-2)",0.557627545557776,0.442372454442224,"Over (42.5)",48.9
"4718","3",1989-09-24,"DEN","LVR","DEN (82%)","DEN (-6)",0.822857519434582,0.177142480565418,"Over (45)",45.9
"4719","3",1989-09-24,"PIT","MIN","MIN (72%)","PIT (+9)",0.276266190786987,0.723733809213013,"Over (43)",50
"4720","3",1989-09-24,"TB","NO","NO (60%)","TB (+2.5)",0.399532080490652,0.600467919509348,"Over (42)",49.4
"4721","3",1989-09-24,"MIA","NYJ","MIA (53%)","NYJ (+4)",0.528185988898508,0.471814011101492,"Over (47)",51.4
"4722","3",1989-09-24,"NE","SEA","NE (72%)","NE (-3)",0.71898454507772,0.28101545492228,"Under (41)",49.5
"4723","3",1989-09-24,"PHI","SF","SF (63%)","SF (+1.5)",0.372488700203863,0.627511299796137,"Over (46.5)",51.4
"4724","3",1989-09-24,"DAL","WAS","WAS (64%)","DAL (+5.5)",0.361836804915882,0.638163195084118,"Under (46)",47.2
"4725","3",1989-09-25,"CIN","CLE","CIN (57%)","CLE (+4)",0.56737917590996,0.43262082409004,"Over (45.5)",48.2
"4726","4",1989-10-01,"GB","ATL","GB (61%)","ATL (+7)",0.611351294605239,0.388648705394761,"Under (44)",37
"4727","4",1989-10-01,"KC","CIN","CIN (84%)","CIN (-4)",0.157667224891278,0.842332775108722,"Under (43.5)",40.5
"4728","4",1989-10-01,"CLE","DEN","CLE (51%)","DEN (+4.5)",0.508462209082776,0.491537790917224,"Under (45.5)",44.3
"4729","4",1989-10-01,"NYJ","IND","NYJ (54%)","IND (+3)",0.538025037613665,0.461974962386335,"Under (44)",40.3
"4730","4",1989-10-01,"ARI","LAC","ARI (60%)","LAC (+4.5)",0.604558838529688,0.395441161470312,"Under (42.5)",36.3
"4731","4",1989-10-01,"SF","LAR","SF (81%)","SF (-4)",0.807779112774483,0.192220887225517,"Under (46.5)",36.2
"4732","4",1989-10-01,"TEN","MIA","TEN (71%)","MIA (+7)",0.714196177523334,0.285803822476666,"Under (51.5)",37.7
"4733","4",1989-10-01,"BUF","NE","BUF (73%)","NE (+7)",0.727269720341215,0.272730279658785,"Over (41)",41.7
"4734","4",1989-10-01,"DAL","NYG","NYG (91%)","NYG (-7.5)",0.0856166641322268,0.914383335867773,"Under (42.5)",40.2
"4735","4",1989-10-01,"DET","PIT","PIT (78%)","PIT (+2.5)",0.215224350689732,0.784775649310268,"Under (44)",37.4
"4736","4",1989-10-01,"LVR","SEA","SEA (59%)","SEA (+2)",0.405003769399096,0.594996230600904,"Under (44)",41
"4737","4",1989-10-01,"MIN","TB","MIN (71%)","TB (+8)",0.711787530245203,0.288212469754797,"Under (44)",39.1
"4738","4",1989-10-01,"NO","WAS","NO (56%)","NO (+2.5)",0.561811448099737,0.438188551900263,"Under (44.5)",39.6
"4739","4",1989-10-02,"CHI","PHI","CHI (70%)","CHI (-3)",0.695902759781769,0.304097240218231,"Under (45)",35.9
"4740","5",1989-10-08,"WAS","ARI","WAS (69%)","ARI (+10)",0.694664850564332,0.305335149435668,"Under (45)",40.7
"4741","5",1989-10-08,"LAR","ATL","LAR (96%)","LAR (-10)",0.961744792929405,0.0382552070705955,"Under (44)",38.7
"4742","5",1989-10-08,"IND","BUF","IND (54%)","IND (0)",0.538025037613665,0.461974962386335,"Over (40)",40.1
"4743","5",1989-10-08,"TB","CHI","CHI (86%)","CHI (-5)",0.14044150774091,0.85955849225909,"Over (39)",40.3
"4744","5",1989-10-08,"PIT","CIN","CIN (70%)","PIT (+3.5)",0.297941545282589,0.702058454717411,"Under (44)",40.2
"4745","5",1989-10-08,"MIA","CLE","CLE (78%)","CLE (-3.5)",0.221478079227224,0.778521920772776,"Under (46.5)",39.7
"4746","5",1989-10-08,"GB","DAL","GB (79%)","DAL (+8.5)",0.789907903081998,0.210092096918002,"Under (43.5)",36.4
"4747","5",1989-10-08,"MIN","DET","MIN (94%)","DET (+12)",0.944985335181481,0.0550146648185188,"Under (42)",38
"4748","5",1989-10-08,"SEA","KC","SEA (82%)","SEA (-7)",0.823774436414031,0.176225563585969,"Under (42)",38.6
"4749","5",1989-10-08,"DEN","LAC","DEN (70%)","LAC (+7.5)",0.6996029920215,0.3003970079785,"Under (42.5)",38
"4750","5",1989-10-08,"PHI","NYG","NYG (54%)","NYG (+2.5)",0.463379258527599,0.536620741472401,"Under (44.5)",40.3
"4751","5",1989-10-08,"NO","SF","SF (88%)","SF (-3.5)",0.123094624562519,0.876905375437481,"Under (42)",40.3
"4752","5",1989-10-08,"NE","TEN","TEN (56%)","NE (+5)",0.439582442343971,0.560417557656029,"Under (43.5)",39.4
"4753","5",1989-10-09,"NYJ","LVR","NYJ (75%)","NYJ (-3)",0.751374835347382,0.248625164652618,"Under (45)",44.6
"4754","6",1989-10-15,"TB","DET","TB (91%)","TB (-6.5)",0.9075512005172,0.0924487994828,"Under (40)",36.6
"4755","6",1989-10-15,"MIN","GB","MIN (78%)","MIN (-6.5)",0.778521920772776,0.221478079227224,"Under (45)",39.1
"4756","6",1989-10-15,"DEN","IND","DEN (51%)","IND (+3.5)",0.514101801652164,0.485898198347836,"Under (41)",40.2
"4757","6",1989-10-15,"LVR","KC","LVR (59%)","KC (+3.5)",0.592253333348679,0.407746666651321,"Under (42)",37.5
"4758","6",1989-10-15,"CIN","MIA","CIN (87%)","CIN (-7.5)",0.868805886977974,0.131194113022026,"Under (45)",38.3
"4759","6",1989-10-15,"ATL","NE","NE (75%)","NE (+3)",0.253127474556959,0.746872525443041,"Under (40)",37.7
"4760","6",1989-10-15,"NO","NYJ","NO (51%)","NYJ (+7.5)",0.514101801652164,0.485898198347836,"Under (41)",38.7
"4761","6",1989-10-15,"ARI","PHI","PHI (80%)","ARI (+4.5)",0.199057484369576,0.800942515630424,"Under (46)",39.7
"4762","6",1989-10-15,"CLE","PIT","CLE (70%)","PIT (+10)",0.702058454717411,0.297941545282589,"Under (40)",39.2
"4763","6",1989-10-15,"LAC","SEA","LAC (56%)","LAC (-1)",0.559022917795601,0.440977082204399,"Under (40)",37.8
"4764","6",1989-10-15,"DAL","SF","SF (97%)","DAL (+14.5)",0.0319684386134002,0.9680315613866,"Under (43)",39.9
"4765","6",1989-10-15,"CHI","TEN","CHI (80%)","CHI (-7)",0.802910623061644,0.197089376938356,"Under (44)",37
"4766","6",1989-10-15,"NYG","WAS","NYG (69%)","NYG (-3)",0.693424711106012,0.306575288893988,"Under (45)",39.6
"4767","6",1989-10-16,"BUF","LAR","LAR (63%)","BUF (+3.5)",0.369816198874308,0.630183801125692,"Under (41.5)",36
"4768","7",1989-10-22,"ARI","ATL","ARI (57%)","ARI (-2.5)",0.570158102400667,0.429841897599333,"Over (39)",40.2
"4769","7",1989-10-22,"KC","DAL","KC (78%)","DAL (+8.5)",0.783740535349247,0.216259464650753,"Under (39)",36.2
"4770","7",1989-10-22,"SEA","DEN","DEN (65%)","DEN (+2)",0.352603082411008,0.647396917588992,"Under (40.5)",40.1
"4771","7",1989-10-22,"MIA","GB","MIA (76%)","MIA (-3.5)",0.758047499279252,0.241952500720748,"Under (45.5)",40.8
"4772","7",1989-10-22,"CIN","IND","CIN (62%)","IND (+6.5)",0.618109874044795,0.381890125955205,"Under (40.5)",40
"4773","7",1989-10-22,"PHI","LVR","PHI (82%)","PHI (-6.5)",0.820088728321153,0.179911271678847,"Under (44)",41.3
"4774","7",1989-10-22,"DET","MIN","MIN (85%)","DET (+7.5)",0.145227354085772,0.854772645914228,"Under (40)",39.3
"4775","7",1989-10-22,"SF","NE","SF (92%)","SF (-10.5)",0.919254034777685,0.0807459652223151,"Under (41)",39.5
"4776","7",1989-10-22,"LAR","NO","LAR (84%)","LAR (-6)",0.844030716806378,0.155969283193622,"Under (43)",39.3
"4777","7",1989-10-22,"LAC","NYG","NYG (76%)","LAC (+5)",0.243057822460254,0.756942177539746,"Over (38.5)",41.7
"4778","7",1989-10-22,"BUF","NYJ","BUF (89%)","BUF (-6.5)",0.888050134161778,0.111949865838222,"Under (39)",39
"4779","7",1989-10-22,"TEN","PIT","TEN (62%)","PIT (+9.5)",0.618109874044795,0.381890125955205,"Under (44)",38.2
"4780","7",1989-10-22,"WAS","TB","WAS (69%)","TB (+7)",0.689691026781155,0.310308973218845,"Under (42.5)",40.7
"4781","7",1989-10-23,"CLE","CHI","CHI (56%)","CHI (+1.5)",0.438188551900263,0.561811448099737,"Over (41.5)",41.6
"4782","8",1989-10-29,"DAL","ARI","ARI (74%)","DAL (+3.5)",0.264568142277472,0.735431857722528,"Under (43)",40.1
"4783","8",1989-10-29,"NO","ATL","NO (82%)","NO (-7.5)",0.822857519434582,0.177142480565418,"Over (42)",43.8
"4784","8",1989-10-29,"GB","DET","GB (73%)","DET (+6)",0.727269720341215,0.272730279658785,"Under (42)",39.7
"4785","8",1989-10-29,"PIT","KC","PIT (70%)","PIT (-2.5)",0.702058454717411,0.297941545282589,"Over (39)",44.1
"4786","8",1989-10-29,"SEA","LAC","SEA (71%)","LAC (+6.5)",0.708156711172405,0.291843288827595,"Over (38.5)",44.1
"4787","8",1989-10-29,"CHI","LAR","CHI (51%)","CHI (-1)",0.509872309903497,0.490127690096503,"Under (43.5)",41.6
"4788","8",1989-10-29,"BUF","MIA","BUF (71%)","BUF (-4)",0.705724388814548,0.294275611185452,"Over (41)",41.8
"4789","8",1989-10-29,"IND","NE","IND (85%)","IND (-6.5)",0.847390311892704,0.152609688107296,"Over (39)",41.1
"4790","8",1989-10-29,"DEN","PHI","DEN (58%)","DEN (-3)",0.583997985713682,0.416002014286318,"Under (40)",45.9
"4791","8",1989-10-29,"NYJ","SF","SF (91%)","NYJ (+9)",0.0867283189881349,0.913271681011865,"Over (42)",45.7
"4792","8",1989-10-29,"CIN","TB","CIN (83%)","CIN (-6.5)",0.83010851282209,0.169891487177909,"Under (41)",40.7
"4793","8",1989-10-29,"CLE","TEN","CLE (52%)","TEN (+2.5)",0.516920611170868,0.483079388829132,"Under (42)",41.8
"4794","8",1989-10-29,"LVR","WAS","WAS (54%)","LVR (+2)",0.459167809094084,0.540832190905916,"Under (42)",41.2
"4795","8",1989-10-30,"NYG","MIN","NYG (64%)","NYG (-2)",0.643449861607875,0.356550138392125,"Over (39.5)",40.7
"4796","9",1989-11-05,"ATL","BUF","BUF (90%)","BUF (-3)",0.0960124980943465,0.903987501905654,"Over (40)",41.6
"4797","9",1989-11-05,"GB","CHI","CHI (69%)","GB (+3)",0.312809034238224,0.687190965761776,"Under (41.5)",41.4
"4798","9",1989-11-05,"LVR","CIN","CIN (56%)","LVR (+2)",0.439582442343971,0.560417557656029,"Under (42.5)",41.6
"4799","9",1989-11-05,"TB","CLE","CLE (78%)","CLE (-3)",0.219382044941999,0.780617955058001,"Under (41)",38.4
"4800","9",1989-11-05,"WAS","DAL","WAS (91%)","DAL (+14)",0.908135509488031,0.0918644905119688,"Under (45.5)",41.4
"4801","9",1989-11-05,"TEN","DET","TEN (92%)","TEN (-10)",0.916574584053331,0.0834254159466691,"Under (44)",40
"4802","9",1989-11-05,"MIA","IND","MIA (51%)","IND (+3)",0.511282287345923,0.488717712654077,"Under (43)",41.6
"4803","9",1989-11-05,"MIN","LAR","MIN (65%)","MIN (-4)",0.652635006940992,0.347364993059008,"Under (42)",41.4
"4804","9",1989-11-05,"ARI","NYG","NYG (80%)","NYG (-3.5)",0.197089376938356,0.802910623061644,"Over (39)",42
"4805","9",1989-11-05,"NE","NYJ","NE (78%)","NYJ (+7.5)",0.779571365836374,0.220428634163626,"Over (39)",40.4
"4806","9",1989-11-05,"LAC","PHI","PHI (89%)","PHI (-4.5)",0.111278086609904,0.888721913390096,"Over (39)",40.1
"4807","9",1989-11-05,"DEN","PIT","DEN (74%)","PIT (+7.5)",0.74232769500084,0.25767230499916,"Under (41)",41.5
"4808","9",1989-11-05,"KC","SEA","SEA (65%)","SEA (+2.5)",0.346059965985483,0.653940034014517,"Under (39)",41
"4809","9",1989-11-06,"SF","NO","SF (87%)","SF (-5)",0.868805886977974,0.131194113022026,"Under (43.5)",41.9
"4810","10",1989-11-12,"SF","ATL","SF (96%)","SF (-10)",0.959948545669946,0.0400514543300535,"Under (43)",38.1
"4811","10",1989-11-12,"PIT","CHI","PIT (54%)","PIT (+3.5)",0.539428859885445,0.460571140114555,"Over (39)",40
"4812","10",1989-11-12,"SEA","CLE","CLE (68%)","SEA (+2.5)",0.3178349804819,0.6821650195181,"Under (39.5)",38.6
"4813","10",1989-11-12,"ARI","DAL","ARI (79%)","ARI (-6.5)",0.789907903081998,0.210092096918002,"Under (40)",38.6
"4814","10",1989-11-12,"KC","DEN","DEN (76%)","DEN (0)",0.236467014907465,0.763532985092535,"Over (39.5)",41.8
"4815","10",1989-11-12,"DET","GB","GB (78%)","GB (-1.5)",0.222530374771805,0.777469625228195,"Under (43.5)",40.5
"4816","10",1989-11-12,"BUF","IND","BUF (69%)","IND (+6.5)",0.692182352918323,0.307817647081677,"Under (40)",39.6
"4817","10",1989-11-12,"LAC","LVR","LVR (61%)","LAC (+2.5)",0.394080053921125,0.605919946078875,"Over (38)",38.3
"4818","10",1989-11-12,"NYJ","MIA","MIA (67%)","NYJ (+3)",0.334398513139844,0.665601486860156,"Under (44)",40.2
"4819","10",1989-11-12,"TB","MIN","MIN (80%)","TB (+5.5)",0.198071954576037,0.801928045423963,"Under (43)",38.3
"4820","10",1989-11-12,"NE","NO","NO (54%)","NE (+3)",0.463379258527599,0.536620741472401,"Under (40)",39.9
"4821","10",1989-11-12,"LAR","NYG","NYG (75%)","NYG (+2.5)",0.247506289394539,0.752493710605461,"Over (40.5)",42.2
"4822","10",1989-11-12,"PHI","WAS","PHI (88%)","PHI (-4.5)",0.879052169700836,0.120947830299164,"Under (43.5)",40.9
"4823","10",1989-11-13,"TEN","CIN","TEN (61%)","CIN (+5.5)",0.607279761191241,0.392720238808759,"Under (44)",38.9
"4824","11",1989-11-19,"LAR","ARI","LAR (75%)","ARI (+10.5)",0.745740284352632,0.254259715647368,"Under (43)",37.2
"4825","11",1989-11-19,"NE","BUF","BUF (76%)","NE (+5.5)",0.240849911267102,0.759150088732898,"Under (42.5)",39.8
"4826","11",1989-11-19,"CIN","DET","CIN (82%)","DET (+7.5)",0.823774436414031,0.176225563585969,"Under (43.5)",38.3
"4827","11",1989-11-19,"SF","GB","SF (96%)","SF (-10.5)",0.95615054289347,0.04384945710653,"Under (46)",38.2
"4828","11",1989-11-19,"CLE","KC","CLE (86%)","CLE (-7)",0.863464006677663,0.136535993322337,"Under (38)",39.2
"4829","11",1989-11-19,"PIT","LAC","LAC (51%)","LAC (+3)",0.4873078762022,0.5126921237978,"Over (37)",38
"4830","11",1989-11-19,"TEN","LVR","TEN (72%)","TEN (-5.5)",0.716595209495848,0.283404790504152,"Under (44)",39.5
"4831","11",1989-11-19,"DAL","MIA","MIA (90%)","DAL (+7)",0.103441003739016,0.896558996260984,"Under (44)",39.2
"4832","11",1989-11-19,"PHI","MIN","MIN (52%)","PHI (+1)",0.483079388829132,0.516920611170868,"Under (39)",38.9
"4833","11",1989-11-19,"ATL","NO","NO (68%)","ATL (+3)",0.32036067251282,0.67963932748718,"Under (42)",37.9
"4834","11",1989-11-19,"IND","NYJ","IND (71%)","NYJ (+6)",0.705724388814548,0.294275611185452,"Under (41)",36.9
"4835","11",1989-11-19,"NYG","SEA","NYG (84%)","SEA (+10)",0.841479267456531,0.158520732543469,"Under (37.5)",39.2
"4836","11",1989-11-19,"CHI","TB","CHI (86%)","TB (+11)",0.858768376402795,0.141231623597205,"Under (40.5)",37.2
"4837","11",1989-11-20,"WAS","DEN","DEN (74%)","DEN (+1.5)",0.259960505058655,0.740039494941345,"Under (42)",39.4
"4838","12",1989-11-23,"DET","CLE","CLE (87%)","DET (+7)",0.134994784350711,0.86500521564929,"Under (41)",38.7
"4839","12",1989-11-23,"DAL","PHI","PHI (91%)","PHI (-6)",0.0912829213468595,0.90871707865314,"Under (39)",38.6
"4840","12",1989-11-26,"NYJ","ATL","NYJ (59%)","NYJ (-2)",0.590880178044312,0.409119821955688,"Under (42.5)",38.3
"4841","12",1989-11-26,"WAS","CHI","WAS (52%)","WAS (+1.5)",0.523963628331685,0.476036371668315,"Under (39.5)",37.9
"4842","12",1989-11-26,"BUF","CIN","BUF (64%)","BUF (-3.5)",0.644767279629354,0.355232720370646,"Under (41)",36.2
"4843","12",1989-11-26,"IND","LAC","IND (67%)","LAC (+5.5)",0.674562997397791,0.325437002602209,"Under (37)",35.8
"4844","12",1989-11-26,"NO","LAR","NO (55%)","NO (0)",0.552039074560023,0.447960925439977,"Under (43)",39.9
"4845","12",1989-11-26,"GB","MIN","MIN (56%)","GB (+3)",0.442372454442224,0.557627545557776,"Under (38)",36.3
"4846","12",1989-11-26,"LVR","NE","LVR (56%)","NE (+6.5)",0.564596912719748,0.435403087280252,"Under (42)",35.8
"4847","12",1989-11-26,"MIA","PIT","MIA (73%)","PIT (+7.5)",0.734273490541752,0.265726509458248,"Under (41)",38.1
"4848","12",1989-11-26,"DEN","SEA","DEN (91%)","DEN (-9)",0.906964146171482,0.0930358538285179,"Under (37)",36
"4849","12",1989-11-26,"ARI","TB","ARI (59%)","ARI (-1)",0.585376558470025,0.414623441529975,"Under (43.5)",38.6
"4850","12",1989-11-26,"KC","TEN","TEN (70%)","TEN (-1.5)",0.29671725495332,0.70328274504668,"Under (39)",36.6
"4851","12",1989-11-27,"SF","NYG","SF (65%)","NYG (+5.5)",0.650019530696286,0.349980469303714,"Under (41)",39.8
"4852","13",1989-12-03,"MIN","CHI","MIN (70%)","CHI (+6)",0.695902759781769,0.304097240218231,"Under (39.5)",39.5
"4853","13",1989-12-03,"CLE","CIN","CLE (67%)","CLE (-4)",0.665601486860156,0.334398513139844,"Under (36)",39.7
"4854","13",1989-12-03,"LVR","DEN","DEN (71%)","DEN (+1.5)",0.285803822476666,0.714196177523334,"Over (40.5)",40.9
"4855","13",1989-12-03,"TB","GB","GB (56%)","TB (+2.5)",0.435403087280252,0.564596912719748,"Under (44.5)",41.3
"4856","13",1989-12-03,"NE","IND","IND (61%)","IND (+1)",0.387294217090462,0.612705782909537,"Under (37)",41.3
"4857","13",1989-12-03,"DAL","LAR","LAR (92%)","DAL (+10)",0.0807459652223151,0.919254034777685,"Under (41.5)",39.8
"4858","13",1989-12-03,"KC","MIA","KC (52%)","MIA (+4.5)",0.518329707653638,0.481670292346362,"Under (36)",42.3
"4859","13",1989-12-03,"DET","NO","NO (67%)","DET (+4)",0.330545924844605,0.669454075155395,"Over (40)",41.9
"4860","13",1989-12-03,"LAC","NYJ","LAC (59%)","NYJ (+4)",0.588130535297899,0.411869464702101,"Over (37)",40.5
"4861","13",1989-12-03,"NYG","PHI","NYG (57%)","NYG (-3)",0.56737917590996,0.43262082409004,"Under (36)",42
"4862","13",1989-12-03,"ATL","SF","SF (93%)","ATL (+9.5)",0.0687819469549517,0.931218053045048,"Under (43)",42
"4863","13",1989-12-03,"PIT","TEN","PIT (58%)","PIT (+3)",0.579856127511901,0.420143872488099,"Under (37)",41.6
"4864","13",1989-12-03,"ARI","WAS","WAS (63%)","ARI (+5.5)",0.369816198874308,0.630183801125692,"Under (41.5)",40.9
"4865","13",1989-12-04,"SEA","BUF","BUF (72%)","SEA (+4.5)",0.278635895520696,0.721364104479304,"Over (38.5)",39.6
"4866","14",1989-12-10,"LVR","ARI","LVR (88%)","ARI (+9.5)",0.879761878468887,0.120238121531113,"Under (40)",37.3
"4867","14",1989-12-10,"MIN","ATL","MIN (87%)","ATL (+12.5)",0.872532000474908,0.127467999525092,"Under (40)",36.5
"4868","14",1989-12-10,"IND","CLE","IND (59%)","IND (+1.5)",0.594996230600904,0.405003769399096,"Over (37)",37.8
"4869","14",1989-12-10,"PHI","DAL","PHI (97%)","PHI (-12)",0.974925201839873,0.0250747981601271,"Under (38)",36.3
"4870","14",1989-12-10,"CHI","DET","CHI (52%)","DET (+6.5)",0.523963628331685,0.476036371668315,"Over (36)",36.9
"4871","14",1989-12-10,"GB","KC","GB (59%)","GB (-3)",0.592253333348679,0.407746666651321,"Over (36)",38.4
"4872","14",1989-12-10,"WAS","LAC","WAS (79%)","LAC (+9.5)",0.787863683737308,0.212136316262692,"Under (37)",35.4
"4873","14",1989-12-10,"MIA","NE","MIA (59%)","NE (+5)",0.588130535297899,0.411869464702101,"Under (43)",36
"4874","14",1989-12-10,"BUF","NO","BUF (68%)","NO (+6.5)",0.675835167028011,0.324164832971989,"Under (36)",37.3
